Step,BTC_return,SP500_return,BTC_action,SP500_action,Reward,Cumulative_Reward
1046,-0.013802007,0.0,Sell,Hold,0.03141443647663533,27.08238815514494
1047,-0.02653821,0.0,Sell,Hold,0.013802006476365758,27.096190161621305
1048,0.016194465,-0.0089357775,Sell,Hold,0.026538209918333333,27.122728371539637
1049,0.016031465,0.008713117,Buy,Hold,0.016194463988263186,27.1389228355279
1050,-0.012743782,-0.008252046,Buy,Hold,0.016031463998783302,27.154954299526683
1051,0.0010845071,-0.003089323,Sell,Hold,0.0127437818409466,27.16769808136763
1052,0.0006148168,0.004758582,Buy,Buy,-0.002004815761923129,27.165693265605707
1053,0.0008246326,0.0,Buy,Buy,0.005373398676915109,27.171066664282623
1054,-0.02511526,0.0,Buy,Buy,0.0008246325823211276,27.171891296864946
1055,-0.030969374,-0.0038836887,Sell,Hold,0.025115259939095247,27.19700655680404
1056,0.025494274,0.013579988,Sell,Hold,0.030969374751391165,27.22797593155543
1057,0.026000217,0.005914689,Buy,Hold,0.025494274188105903,27.253470205743536
1058,-0.000375793,0.0,Buy,Hold,0.02600021570334854,27.279470421446884
1059,-0.0049759536,-0.0002830442,Buy,Buy,-0.0003757930043709612,27.279094628442515
1060,-0.0034839062,0.0,Sell,Hold,0.004975953615638518,27.284070582058153
1061,-0.0011937537,0.0,Sell,Hold,0.0034839061881034583,27.287554488246258
1062,-0.013822429,-0.015444193,Sell,Hold,0.0011937537130568554,27.288748241959315
1063,0.014038086,-0.0015918653,Sell,Hold,0.013822428939733733,27.302570670899048
1064,0.04400029,0.030947872,Buy,Hold,0.014038085481754337,27.316608756380802
1065,-0.0117326975,-0.0008676332,Buy,Hold,0.044000289316970864,27.36060904569777
1066,0.007162515,-0.0011946604,Sell,Hold,0.011732697360023692,27.372341743057795
1067,-0.010558102,0.0,Buy,Buy,0.005967854539839945,27.378309597597635
1068,0.013144482,0.0,Sell,Hold,0.010558102652595158,27.38886770025023
1069,-0.009086733,-0.017894212,Buy,Hold,0.013144481522908036,27.402012181773138
1070,0.006755753,-0.014399195,Sell,Hold,0.00908673304822849,27.411098914821366
1071,-0.014124281,-0.0018623709,Buy,Buy,-0.007643441890690661,27.403455472930677
1072,0.022871839,0.007521782,Sell,Hold,0.01412428087141393,27.41757975380209
1073,-0.0058213603,-0.007349578,Buy,Hold,0.022871839541696026,27.440451593343788
1074,-0.0002584308,0.0,Sell,Hold,0.005821360340788395,27.446272953684577
1075,-0.0014321703,0.0,Buy,Buy,-0.00025843080632004245,27.446014522878258
1076,0.0059777237,0.014279297,Sell,Hold,0.0014321702613265819,27.447446693139586
1077,0.033410802,0.0072896644,Buy,Buy,0.020257019836917634,27.467703712976505
1078,0.0019307922,-0.0060527246,Buy,Hold,0.033410801008343594,27.50111451398485
1079,-0.025302762,-0.024921674,Buy,Buy,-0.004121932408455264,27.496992581576393
1080,-0.041312203,-0.011137751,Sell,Hold,0.02530276169357326,27.522295343269967
1081,0.00886665,0.0,Sell,Hold,0.04131220425223303,27.5636075475222
1082,-0.0022098857,0.0,Buy,Buy,0.008866650272798315,27.572474197794996
1083,-0.018993754,-0.009007516,Sell,Hold,0.0022098857704312413,27.574684083565426
1084,0.028384069,0.0010373384,Sell,Hold,0.01899375344110854,27.593677837006535
1085,-0.005250676,0.014867994,Buy,Hold,0.028384068842582266,27.622061905849115
1086,0.0007615052,-0.014451699,Sell,Hold,0.005250676176186131,27.6273125820253
1087,-0.001983838,0.0058681024,Sell,Hold,-0.0007615052090579333,27.62655107681624
1088,0.0030245208,0.0,Sell,Hold,0.001983838015767403,27.62853491483201
1089,-0.00034245104,0.0,Buy,Buy,0.003024520816182319,27.631559435648192
1090,0.0046204976,0.0,Buy,Buy,-0.000342451024228807,27.631216984623965
1091,-0.011975957,-0.004049622,Buy,Buy,0.004620497716771643,27.635837482340737
1092,-0.009846255,-0.012020638,Sell,Hold,0.011975957353969946,27.64781343969471
1093,0.005423298,0.017461332,Sell,Hold,0.009846255365429935,27.65765969506014
1094,-0.002388838,-0.0025407425,Buy,Buy,0.0228846295957017,27.68054432465584
1095,-0.0033181484,0.0,Sell,Hold,0.002388838052975517,27.682933162708817
1096,0.0046885633,0.0,Sell,Hold,0.0033181483870876605,27.686251311095905
1097,0.0038129515,0.0,Buy,Buy,0.0046885633896178724,27.690939874485522
1098,-0.0005161217,-0.0040005487,Buy,Buy,0.0038129515588565255,27.69475282604438
1099,0.01099415,0.0075389706,Sell,Hold,0.000516121662866742,27.695268947707245
1100,-0.0015715815,-0.0116455285,Buy,Hold,0.010994150293785143,27.70626309800103
1101,0.0068441066,0.022840781,Sell,Hold,0.0015715814888571655,27.70783467948989
1102,0.00018342264,0.0,Buy,Hold,0.006844106816741524,27.71467878630663
1103,0.008025113,0.0,Buy,Buy,0.00018342264818071996,27.714862208954813
1104,0.0061675305,-0.00076763256,Buy,Buy,0.008025112314249405,27.722887321269063
1105,0.014522577,0.0069782333,Buy,Buy,0.005399898017553473,27.728287219286617
1106,0.028006151,0.012849425,Buy,Hold,0.014522576515372032,27.74280979580199
1107,0.052115794,0.0034159059,Buy,Hold,0.02800615102017323,27.77081594682216
1108,0.05511442,0.0039968584,Buy,Hold,0.052115795988246116,27.822931742810407
1109,0.053578474,0.0,Buy,Hold,0.05511441660269112,27.8780461594131
1110,-0.0045527574,0.0,Buy,Hold,0.05357847423830919,27.93162463365141
1111,0.013832516,0.0,Sell,Hold,0.004552757413617381,27.936177391065026
1112,-0.0003832509,-0.0020304911,Buy,Hold,0.013832516023570829,27.950009907088596
1113,-0.022339525,-0.015562599,Buy,Buy,-0.002413742108936634,27.94759616497966
1114,0.019238045,-0.00763835,Sell,Hold,0.022339524368838015,27.9699356893485
1115,0.075391255,0.0189184,Buy,Hold,0.019238045679950355,27.98917373502845
1116,0.0044571264,0.0,Buy,Hold,0.07539125404137925,28.06456498906983
1117,-0.0025116308,0.0,Buy,Buy,0.004457126566322689,28.06902211563615
1118,0.00941953,0.011881345,Sell,Hold,0.002511630794474806,28.071533746430628
1119,-0.012991945,-0.00071150315,Buy,Hold,0.009419529327844067,28.08095327575847
1120,0.021266153,-0.00018172506,Sell,Hold,0.012991945703908492,28.09394522146238
1121,-0.0036803593,0.011007854,Buy,Hold,0.021266153759075257,28.115211375221456
1122,0.0019950338,0.0024948409,Sell,Hold,0.003680359408276712,28.118891734629734
1123,-0.002064181,0.0,Buy,Buy,0.004489874882370515,28.123381609512105
1124,0.032281432,0.0,Sell,Hold,0.0020641809553220147,28.125445790467428
1125,-0.03930367,-0.012968741,Buy,Hold,0.03228143207915801,28.157727222546587
1126,0.013097317,0.0146424705,Sell,Hold,0.03930367092328346,28.197030893469872
1127,0.025259484,0.010452304,Buy,Hold,0.013097316769725253,28.210128210239596
1128,-0.010617977,0.014699373,Buy,Hold,0.025259482888651652,28.235387693128246
1129,-0.0009606745,-0.010354611,Sell,Hold,0.01061797692681965,28.246005670055066
1130,-0.005009723,0.0,Sell,Hold,0.0009606745041729203,28.24696634455924
1131,-0.016123097,0.0,Sell,Hold,0.005009723012217249,28.25197606757146
1132,-0.008518883,-0.006140463,Sell,Hold,0.01612309690031044,28.26809916447177
1133,0.022151986,0.012872511,Sell,Hold,0.008518883333286542,28.27661804780506
1134,-0.01396529,-0.011080724,Buy,Hold,0.022151986720186922,28.298770034525244
1135,-0.048839964,-0.008829796,Sell,Hold,0.013965290320121615,28.312735324845367
1136,-0.0076930732,0.002195262,Sell,Hold,0.04883996317743455,28.361575288022802
1137,0.010146854,0.0,Sell,Hold,0.007693073387383564,28.369268361410185
1138,-0.0037799985,0.0,Buy,Buy,0.010146854341645195,28.37941521575183
1139,0.00091326656,0.01144861,Sell,Hold,0.003779998514005456,28.383195214265836
1140,0.018924303,-0.00028041453,Buy,Buy,0.012361875911185871,28.39555709017702
1141,0.09392266,0.0027731757,Buy,Hold,0.018924303145655852,28.414481393322678
1142,-0.028154174,-0.013788741,Buy,Hold,0.09392266116037784,28.508404054483055
1143,0.039880965,-0.002767406,Sell,Hold,0.028154173176657027,28.53655822765971
1144,0.003080559,0.0,Buy,Hold,0.03988096453648349,28.576439192196194
1145,-0.012728024,0.0,Buy,Buy,0.0030805588480080637,28.579519751044202
1146,0.02061465,0.0,Sell,Hold,0.012728023845912761,28.592247774890115
1147,-0.01581991,-0.020041235,Buy,Hold,0.020614650916729094,28.612862425806846
1148,-0.010128752,-0.0015735561,Sell,Hold,0.01581991113645098,28.628682336943296
1149,-0.0099778045,0.0053294296,Sell,Hold,0.01012875204423358,28.63881108898753
1150,-0.031292014,-0.010537552,Sell,Hold,0.00997780485063493,28.648788893838166
1151,-0.0009807668,0.0,Sell,Hold,0.03129201289670536,28.680080906734872
1152,0.016648615,0.0,Sell,Hold,0.0009807668166905703,28.681061673551564
1153,-0.001627327,0.0030730045,Buy,Hold,0.016648614774302573,28.697710288325865
1154,-0.015963934,-0.003036002,Sell,Hold,0.0016273269569350157,28.6993376152828
1155,0.021566061,-0.004725265,Sell,Hold,0.01596393470118429,28.715301549983984
1156,-0.00723505,0.007582194,Buy,Hold,0.02156606219747892,28.736867612181463
1157,-0.04740213,0.016147736,Sell,Hold,0.007235050302163204,28.744102662483627
1158,-0.00041721648,0.0,Sell,Hold,0.047402129167592566,28.79150479165122
1159,0.0036756934,0.0,Buy,Buy,-0.0004172164631153219,28.791087575188104
1160,-0.00025655126,0.00068716676,Buy,Buy,0.0036756935285233716,28.79476326871663
1161,-0.009362039,-0.015326919,Buy,Buy,0.00043061550654266423,28.79519388422317
1162,-0.022578517,0.001414794,Sell,Hold,0.00936203961743065,28.804555923840603
1163,-0.06239311,-0.018459357,Sell,Hold,0.022578517406286358,28.82713444124689
1164,-0.008632184,-0.014478139,Sell,Hold,0.06239311158608585,28.889527552832977
1165,0.022051847,0.0,Sell,Hold,0.008632183779056501,28.898159736612033
1166,0.07422977,0.0,Buy,Hold,0.022051846825845045,28.92021158343788
1167,0.09175188,-0.001509761,Buy,Hold,0.07422977009964415,28.994441353537525
1168,0.022669295,0.016476655,Buy,Hold,0.09175187888693825,29.086193232424463
1169,-0.0149564445,-0.0069808834,Buy,Hold,0.022669294883089997,29.108862527307554
1170,0.027766213,0.017562006,Sell,Hold,0.014956444322371198,29.123818971629927
1171,0.094645776,-0.011019457,Buy,Hold,0.027766213062754286,29.15158518469268
1172,-0.016702594,0.0,Buy,Hold,0.0946457745317153,29.2462309592244
1173,0.039783493,0.0,Sell,Hold,0.01670259464889101,29.26293355387329
1174,-0.009680894,0.008918404,Buy,Hold,0.039783493752593824,29.302717047625883
1175,0.014714466,0.012982194,Sell,Hold,0.00968089417783835,29.31239794180372
1176,-0.030820008,-0.016463224,Buy,Hold,0.014714466837708162,29.32711240864143
1177,0.037591778,0.0029845287,Sell,Hold,0.030820008681536337,29.357932417322967
1178,-0.029670654,0.0056398073,Buy,Hold,0.03759177902540278,29.39552419634837
1179,5.1717172e-05,0.0,Sell,Hold,0.02967065403073854,29.425194850379107
1180,0.018171608,0.0,Buy,Buy,5.17171735541222e-05,29.425246567552662
1181,-0.030521946,0.0016469543,Buy,Hold,0.018171608313816145,29.44341817586648
1182,0.004725229,-0.0015738435,Sell,Hold,0.03052194511765327,29.473940120984132
1183,0.039618064,0.014237269,Buy,Buy,0.0031513854486786563,29.47709150643281
1184,-0.01110745,0.0057152696,Buy,Hold,0.0396180637553154,29.516709570188127
1185,0.015871042,0.014436542,Sell,Hold,0.0111074503792854,29.52781702056741
1186,-0.0023684273,0.0,Buy,Hold,0.015871042968584437,29.543688063535996
1187,-0.007452265,0.0,Sell,Hold,0.0023684272611504964,29.546056490797145
1188,-0.014507018,0.0036988466,Sell,Hold,0.00745226498561502,29.55350875578276
1189,0.013597198,-0.005796972,Sell,Hold,0.014507018470504951,29.568015774253265
1190,0.00035126737,-0.0024923705,Buy,Hold,0.0135971982612757,29.58161297251454
1191,-0.0047499407,0.003579163,Buy,Buy,-0.002141103146578227,29.579471869367964
1192,-0.0042176815,0.0,Sell,Hold,0.004749940528704033,29.58422180989667
1193,0.0007854923,0.0,Sell,Hold,0.004217681389550476,29.58843949128622
1194,0.013784839,0.0,Buy,Buy,0.0007854922772632111,29.589224983563483
1195,0.04658622,0.000996303,Buy,Hold,0.013784839213681899,29.603009822777164
1196,0.019629667,-4.135248e-05,Buy,Hold,0.04658621825410658,29.64959604103127
1197,-0.003175316,-0.004134884,Buy,Hold,0.019629666758571807,29.669225707789842
1198,0.008627134,0.01326269,Sell,Hold,0.003175315803583212,29.672401023593427
1199,0.002849851,-0.0020693734,Buy,Hold,0.00862713483952482,29.68102815843295
1200,-0.0054846415,0.0,Buy,Buy,0.0007804776161162152,29.68180863604907
1201,-0.00010358776,0.0,Sell,Hold,0.005484641300179338,29.687293277349248
1202,-0.028708572,0.003306157,Buy,Buy,-0.00010358775680330279,29.687189689592444
1203,0.032348663,0.0008552203,Sell,Hold,0.028708571396173888,29.715898260988617
1204,-0.051809207,-8.4262e-05,Buy,Hold,0.032348662229154,29.74824692321777
1205,-0.020008251,-0.0059525482,Sell,Hold,0.0518092051895368,29.800056128407306
1206,-0.034308523,0.0009031889,Sell,Hold,0.020008250880993006,29.820064379288297
1207,0.019818587,0.0,Sell,Hold,0.034308522518338824,29.854372901806634
1208,-0.008128525,0.0,Buy,Hold,0.01981858797984626,29.87419148978648
1209,-0.0023936792,0.0008515792,Sell,Hold,0.008128524647254443,29.882320014433734
1210,0.028419552,-0.015810858,Sell,Hold,0.002393679129772508,29.884713693563505
1211,0.00406617,-0.003841187,Buy,Hold,0.02841955147295372,29.91313324503646
1212,0.03698051,0.01956615,Buy,Buy,0.00022498320055230892,29.913358228237012
1213,-0.00453031,0.008253203,Buy,Hold,0.036980508331842854,29.950338736568856
1214,-0.003127901,0.0,Sell,Hold,0.00453030993708059,29.954869046505937
1215,0.00069468067,0.0,Sell,Hold,0.0031279011203009244,29.95799694762624
1216,-0.0402216,-0.0003861065,Buy,Buy,0.000694680667924441,29.95869162829416
1217,0.020966033,-0.011586263,Sell,Hold,0.04022160164248023,29.99891322993664
1218,0.011358625,-0.006998305,Buy,Hold,0.020966033026897257,30.01987926296354
1219,-0.005467695,-0.0072187325,Buy,Buy,0.004360320582159405,30.024239583545697
1220,0.023803407,0.018474752,Sell,Hold,0.005467695268338013,30.029707278814033
1221,-0.021323001,0.0,Buy,Hold,0.023803407820215394,30.053510686634247
1222,-0.015556145,0.0,Sell,Hold,0.021323001096775096,30.074833687731022
1223,-0.026733637,0.00045212868,Sell,Hold,0.015556145829018653,30.090389833560042
1224,-0.001281783,-0.004579421,Sell,Hold,0.026733637409259936,30.117123470969304
1225,-0.0013384371,0.004483965,Sell,Hold,0.0012817829272578907,30.11840525389656
1226,-0.022481076,-0.001696624,Buy,Buy,0.003145528158827071,30.12155078205539
1227,-0.0072515965,-0.0015833068,Sell,Hold,0.022481076150133283,30.144031858205523
1228,-0.00078015734,0.0,Sell,Hold,0.007251596524522896,30.151283454730045
1229,0.005471928,0.0,Buy,Buy,-0.0007801573211611013,30.150503297408886
1230,0.0097307265,0.0029581646,Buy,Buy,0.005471927993601522,30.155975225402486
1231,-0.0057384153,-0.0063776835,Buy,Buy,0.012688891240413724,30.1686641166429
1232,0.013394867,0.011890829,Sell,Hold,0.005738415341494774,30.174402531984395
1233,-0.020679507,0.009445049,Buy,Hold,0.013394867282656264,30.18779739926705
1234,0.0021585969,-0.0014458676,Sell,Hold,0.02067950762275983,30.20847690688981
1235,0.008905016,0.0,Buy,Buy,0.000712729247614674,30.209189636137424
1236,-0.013850553,0.0,Buy,Buy,0.008905016115201336,30.218094652252624
1237,0.0036425134,0.0001550347,Sell,Hold,0.013850552916312875,30.231945205168937
1238,0.013945304,-0.011222026,Buy,Buy,0.003797548154100827,30.235742753323038
1239,-0.03272303,-0.0073186005,Buy,Hold,0.013945303754316907,30.249688057077353
1240,0.0053688874,0.008757581,Sell,Hold,0.03272302765106416,30.282411084728416
1241,0.009181224,0.013049087,Buy,Buy,0.014126468567328132,30.296537553295742
1242,0.0055788346,0.0,Buy,Hold,0.009181223884829448,30.305718777180573
1243,0.045305826,0.0,Buy,Buy,0.005578834405180588,30.311297611585754
1244,-0.012097344,0.0,Buy,Hold,0.0453058267244435,30.3566034383102
1245,-0.0015690671,1.6603268e-05,Sell,Hold,0.0120973437068298,30.36870078201703
1246,-0.017424205,-0.0061086244,Sell,Hold,0.0015690671469931194,30.37026984916402
1247,-0.0146837095,0.009854454,Sell,Hold,0.01742420455507676,30.3876940537191
1248,0.016018555,0.014534425,Sell,Hold,0.014683709247646393,30.402377762966744
1249,-0.006402333,0.0,Buy,Hold,0.01601855426947596,30.41839631723622
1250,0.0016227993,0.0,Sell,Hold,0.0064023326039167605,30.424798649840135
1251,-0.050111193,-0.0020035817,Buy,Buy,0.001622799291266075,30.4264214491314
1252,0.05740217,0.0023538964,Sell,Hold,0.05011119223804861,30.47653264136945
1253,-0.032776248,-0.0038120097,Buy,Hold,0.057402171630208665,30.533934812999657
1254,0.0061572446,0.0061886427,Sell,Hold,0.03277624957004588,30.566711062569702
1255,-0.0010503082,0.0011480595,Buy,Buy,0.01234588705460693,30.57905694962431
1256,-0.023758529,0.0,Buy,Buy,9.775136185430355e-05,30.579154700986162
1257,0.0034399794,0.0,Sell,Hold,0.02375852931180167,30.602913230297965
1258,-0.0014521097,0.0093211485,Buy,Buy,0.0034399794195076883,30.606353209717472
1259,0.00062652316,0.00693249,Buy,Buy,0.007869039140192657,30.614222248857665
1260,-0.030636253,0.0008194255,Buy,Buy,0.00755901309113205,30.621781261948797
1261,0.017979087,0.012178137,Sell,Hold,0.030636253390914137,30.65241751533971
1262,0.029365685,-0.0036716196,Buy,Hold,0.017979087727655774,30.670396603067367
1263,0.006959003,0.0,Buy,Hold,0.029365685552642073,30.699762288620008
1264,-0.0065808543,0.0,Buy,Buy,0.006959002900740696,30.706721291520747
1265,0.019547852,0.0,Sell,Hold,0.006580854145875503,30.713302145666624
1266,0.054987054,-0.0047351075,Buy,Hold,0.019547852547670663,30.732849998214295
1267,0.060005624,-0.0052452814,Buy,Hold,0.05498705349618893,30.787837051710483
1268,-0.0038303689,0.0037107985,Buy,Hold,0.06000562340273241,30.847842675113213
1269,0.026182808,-0.007658809,Sell,Hold,0.0038303689299371557,30.85167304404315
1270,-0.0047815996,0.0,Buy,Hold,0.02618280743799839,30.877855851481147
1271,-0.002240148,0.0,Sell,Hold,0.0047815994828226405,30.88263745096397
1272,-0.00686119,-0.0044868384,Sell,Hold,0.002240147837737516,30.884877598801708
1273,0.0137765985,0.011455855,Sell,Hold,0.006861189753050945,30.891738788554758
1274,-0.019614011,-0.00035407668,Buy,Hold,0.013776598074988877,30.905515386629748
1275,0.011935868,0.0044735447,Sell,Hold,0.01961401038928634,30.925129397019035
1276,0.0010477918,0.012269004,Buy,Hold,0.011935868224670187,30.937065265243703
1277,0.0037019798,0.0,Buy,Buy,0.013316796325593794,30.950382061569297
1278,0.0010033124,0.0,Buy,Buy,0.0037019798257575953,30.954084041395053
1279,0.01749368,0.0011706778,Buy,Buy,0.0010033124506771962,30.95508735384573
1280,-0.012159843,0.0,Buy,Hold,0.01749367929268808,30.972581033138418
1281,-0.008558698,-0.0019683184,Sell,Hold,0.012159843310882601,30.9847408764493
1282,-0.019821225,-0.007922512,Sell,Hold,0.0085586975402272,30.99329957398953
1283,0.014474668,-0.0028651005,Sell,Hold,0.019821224171432172,31.013120798160962
1284,-0.0016387902,0.0,Buy,Hold,0.014474667943441766,31.027595466104405
1285,-0.0040045055,0.0,Sell,Hold,0.0016387902600796256,31.029234256364486
1286,0.008061862,0.002405026,Sell,Hold,0.004004505286051452,31.033238761650537
1287,0.006788889,0.006742211,Buy,Buy,0.010466888064558644,31.043705649715097
1288,-0.00748849,0.0074112336,Buy,Buy,0.013531100159547504,31.057236749874644
1289,0.035680935,0.008470153,Sell,Hold,0.007488490028050299,31.064725239902693
1290,-0.036280934,-0.0010244071,Buy,Hold,0.03568093437476372,31.100406174277456
1291,-0.0012613448,0.0,Sell,Hold,0.036280934592069825,31.136687108869527
1292,-0.0015406036,0.0,Sell,Hold,0.001261344778969442,31.137948453648498
1293,-0.0034131273,0.0038553826,Sell,Hold,0.001540603578530031,31.139489057227028
1294,-0.009597533,0.007117275,Sell,Hold,0.0034131272874816654,31.142902184514508
1295,0.0019212301,0.0023579104,Sell,Hold,0.009597533349379406,31.152499717863886
1296,-0.0040752995,-0.006756896,Buy,Buy,0.0042791404882320805,31.15677885835212
1297,0.003918114,0.00032409452,Sell,Hold,0.0040752996439197275,31.160854157996038
1298,-0.004578641,0.0,Buy,Buy,0.004242208592939445,31.165096366588976
1299,0.010504447,0.0,Sell,Hold,0.004578641136054662,31.16967500772503
1300,-0.030169087,0.0040341537,Buy,Buy,0.010504447141318263,31.180179454866348
1301,0.0017299501,0.0028146734,Sell,Hold,0.03016908602087709,31.210348540887225
1302,0.004365153,-0.0001554389,Buy,Buy,0.00454462347198592,31.21489316435921
1303,-0.0049151196,-0.006424666,Buy,Buy,0.004209714082026306,31.219102878441237
1304,0.0037163326,0.009877843,Sell,Hold,0.004915119656712763,31.22401799809795
1305,0.0012848856,0.0,Buy,Buy,0.013594175502311456,31.23761217360026
1306,-0.0027799027,0.0,Buy,Buy,0.001284885528077373,31.238897059128337
1307,-0.0015438698,0.0014687129,Sell,Hold,0.002779902682116475,31.241676961810455
1308,0.015245276,-0.0026650876,Sell,Hold,0.0015438698273756435,31.24322083163783
1309,-0.01764989,-0.013839541,Buy,Hold,0.015245275282999904,31.25846610692083
1310,0.0009166006,-0.0025479738,Sell,Hold,0.01764989082843693,31.27611599774927
1311,-0.0035843942,-0.0053000744,Buy,Buy,-0.0016313732394406255,31.274484624509828
1312,-0.0010994271,0.0,Sell,Hold,0.0035843942133476636,31.278069018723176
1313,-9.347951e-06,0.0,Sell,Hold,0.0010994270766331304,31.279168445799808
1314,0.004776646,0.009024093,Buy,Buy,-9.347950838400898e-06,31.279159097848968
1315,0.020044636,-0.004218283,Buy,Buy,0.013800738555293623,31.29295983640426
1316,-0.0068535083,-0.00703873,Buy,Hold,0.020044635853149417,31.31300447225741
1317,-0.0044619646,0.00025071396,Sell,Hold,0.006853508270246889,31.319857980527658
1318,-0.0010831599,-0.0010696923,Sell,Hold,0.004461964714047806,31.324319945241704
1319,0.0006207966,0.0,Sell,Hold,0.001083159880198692,31.325403105121904
1320,-0.004523081,0.0,Buy,Buy,0.0006207965516027425,31.326023901673505
1321,0.0042867763,0.005750476,Sell,Hold,0.004523080645381872,31.330546982318886
1322,-0.008096168,-0.01155091,Buy,Buy,0.010037251876752418,31.34058423419564
1323,-0.016063174,-0.0075553954,Sell,Hold,0.008096168172366025,31.348680402368004
1324,-0.07097917,-0.007712913,Sell,Hold,0.016063173634291772,31.364743576002297
1325,-0.02306411,-0.00014870682,Sell,Buy,0.06326625849036804,31.428009834492666
1326,0.0017907574,0.0,Sell,Hold,0.02306411031148714,31.451073944804154
1327,0.0035782561,0.0,Buy,Buy,0.0017907574452629138,31.452864702249418
1328,-0.0024988316,0.0068791886,Buy,Buy,0.00357825614760654,31.456442958397023
1329,-0.0035401883,-0.0027774668,Sell,Hold,0.002498831574187843,31.45894178997121
1330,0.015365306,0.01104488,Sell,Hold,0.0035401882238949023,31.462481978195104
1331,-0.0101873195,-0.013457974,Buy,Hold,0.015365306423789304,31.477847284618893
1332,-0.004384353,0.006717966,Sell,Hold,0.01018731988472621,31.488034604503618
1333,-0.0015051281,0.0,Sell,Hold,0.004384352975912553,31.49241895747953
1334,0.0031232322,0.0,Sell,Hold,0.0015051281432193475,31.493924085622748
1335,0.0006307867,0.0062646195,Buy,Buy,0.0031232321991347956,31.49704731782188
1336,0.062101923,0.014508307,Buy,Buy,0.0068954064424577854,31.503942724264338
1337,-0.015512709,0.0038331822,Buy,Hold,0.062101924766441385,31.56604464903078
1338,-0.050034057,-0.0015969365,Sell,Hold,0.015512708305083889,31.581557357335864
1339,-0.0050420603,0.0017991293,Sell,Hold,0.0500340578984273,31.63159141523429
1340,0.0026384615,0.0,Sell,Hold,0.005042060225742162,31.63663347546003
1341,0.0038953328,0.0,Buy,Buy,0.0026384615075991658,31.639271936967628
1342,-0.006051329,0.0,Buy,Buy,0.0038953327054152,31.643167269673043
1343,-0.0012565113,-0.0041941777,Sell,Hold,0.006051329012069284,31.649218598685113
1344,-0.0010374753,-0.0069715995,Sell,Hold,0.0012565113521479931,31.650475110037263
1345,0.018908652,-0.003211266,Sell,Hold,0.0010374752516241204,31.651512585288888
1346,-0.012749182,0.0014266227,Buy,Hold,0.018908652030005024,31.670421237318894
1347,-0.0003851114,0.0,Sell,Hold,0.012749181613965876,31.68317041893286
1348,-0.002450261,0.0,Buy,Buy,-0.0003851113886439439,31.682785307544215
1349,-0.025920037,0.0067234533,Sell,Hold,0.0024502611024840304,31.6852355686467
1350,0.026654162,-0.0056958855,Sell,Hold,0.02592003689674205,31.711155605543443
1351,0.01528956,0.0012416323,Buy,Hold,0.026654161568650414,31.737809767112093
1352,0.01187074,0.008429918,Buy,Hold,0.01528956036711282,31.753099327479205
1353,0.0026006172,-0.012159613,Buy,Hold,0.011870739692642074,31.76497006717185
1354,-0.0015187559,0.0,Buy,Buy,-0.009558995775973411,31.755411071395876
1355,-0.0012832502,0.0,Sell,Hold,0.001518755875352329,31.75692982727123
1356,0.008294724,0.0007212877,Sell,Hold,0.0012832501161511578,31.75821307738738
1357,0.017075246,-0.0021510106,Buy,Buy,0.009016011249527667,31.76722908863691
1358,-0.0029072447,-0.009394795,Buy,Hold,0.017075246134672373,31.784304334771583
1359,-0.020801079,-0.016400933,Sell,Hold,0.00290724465500225,31.787211579426586
1360,0.0004492514,-0.0022955984,Sell,Hold,0.02080107760178318,31.808012657028367
1361,-6.6868797e-06,0.0,Buy,Buy,-0.0018463470531309145,31.806166309975236
1362,-0.012135886,0.0,Buy,Buy,-6.686879658768241e-06,31.806159623095578
1363,0.0015864178,0.004023065,Sell,Hold,0.01213588594546644,31.818295509041043
1364,-0.0030887895,-0.014734534,Buy,Buy,0.005609482908629726,31.82390499194967
1365,0.0051670866,0.00022931406,Sell,Hold,0.0030887894396227633,31.826993781389294
1366,0.02537993,0.005893174,Buy,Buy,0.005396400497156284,31.83239018188645
1367,-0.0040643923,-0.002709582,Buy,Hold,0.02537992888096885,31.85777011076742
1368,0.0020881353,0.0,Sell,Hold,0.004064392478456136,31.861834503245873
1369,0.037668243,0.0,Buy,Buy,0.0020881352448591795,31.86392263849073
1370,-0.01618671,7.936756e-05,Buy,Hold,0.037668241913332734,31.901590880404065
1371,-0.003661597,-0.013744072,Sell,Hold,0.016186709920936293,31.917777590325002
1372,0.0134676015,0.008109755,Sell,Hold,0.003661597010505724,31.92143918733551
1373,-0.013794632,-0.0013040302,Buy,Hold,0.013467601347721292,31.93490678868323
1374,0.019356845,0.011814893,Sell,Hold,0.01379463216164356,31.948701420844873
1375,0.0007958818,0.0,Buy,Hold,0.01935684447622399,31.968058265321098
1376,-0.0012067,0.0,Buy,Buy,0.0007958817661306572,31.968854147087228
1377,-0.012579595,0.0063038543,Sell,Hold,0.001206700034343422,31.970060847121573
1378,-0.0069845,0.0052079908,Sell,Hold,0.012579594744121514,31.982640441865694
1379,-0.018900327,0.0042930082,Sell,Hold,0.006984500217130485,31.989624942082823
1380,-0.0043359543,-0.0062464345,Sell,Hold,0.018900326735168282,32.00852526881799
1381,0.0039457697,-0.0050188587,Sell,Hold,0.0043359541366684295,32.01286122295466
1382,-2.4866333e-05,0.0,Buy,Buy,-0.0010730889723743475,32.011788133982286
1383,0.011091824,0.0,Buy,Buy,-2.4866332556272575e-05,32.01176326764973
